election_year,state_name,constituency_name,constituency_type,party_name,candidate_name,EVM_votes,postal_votes,total_votes,rank,units
2024,West Bengal,Mathurapur,Scheduled Caste,Independent,BAPI HALDER,8922,12,8934,5,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,Independent,BAPI HALDAR,5607,19,5626,7,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,Socialist Unity Centre Of India (COMMUNIST),BISWANATH SARDAR,4505,29,4534,8,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,Bahujan Samaj Party,PANKAJ KUMAR HALDER,4238,19,4257,9,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,Independent,ASHOKE PUROKAIT,1489,12,1501,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,Independent,ASHOKE SARDAR,1474,27,1501,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,Party for Democratic Socialism,BAPPA DAS,1203,6,1209,12,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,Mulnibasi Party of India,RUDRA PRASAD MANDAL,707,13,720,13,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Mathurapur,Scheduled Caste,None of the Above,NOTA,8593,38,8631,6,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,All India Trinamool Congress,ABHISHEK BANERJEE,1043493,4737,1048230,1,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Bharatiya Janata Party,ABHIJIT DAS (BOBBY),336068,1232,337300,2,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Communist Party of India (Marxist),PRATIK UR RAHAMAN,86507,446,86953,3,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,All India Secular Front,MAJNU LASKAR,21109,30,21139,4,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Independent,SUBRATA BOSE,9819,6,9825,6,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Bahujan Samaj Party,DASARATHI PAIK,7082,29,7111,7,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Independent,MALAY GUHA ROY,2963,8,2971,8,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Independent,PULAKESH MONDAL,1945,3,1948,9,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Indian National Socialistic Action Forces,KALIMUDDIN SK,1579,11,1590,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Socialist Unity Centre Of India (COMMUNIST),RAMKUMAR MONDAL,1411,7,1418,11,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Independent,ANISUR RAHAMAN SK,1152,7,1159,12,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,Independent,KASHINATH MONDAL,961,24,985,13,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Diamond harbour,General,None of the Above,NOTA,10134,54,10188,5,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,All India Trinamool Congress,SAYANI GHOSH,714049,3850,717899,1,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Bharatiya Janata Party,DR. ANIRBAN GANGULY,457307,2391,459698,2,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Communist Party of India (Marxist),SRIJAN BHATTACHARYYA,256951,1761,258712,3,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,All India Secular Front,NUR ALAM KHAN,83291,71,83362,4,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,RANJIT KUMAR MANDAL,13021,9,13030,5,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,HOSEN GAZI,4925,2,4927,7,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Bahujan Samaj Party,SANDIP NATH,4434,28,4462,8,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Socialist Unity Centre Of India (COMMUNIST),KALPANA NASKAR DATTA,4416,35,4451,9,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,BALARAM MANDAL,2829,6,2835,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,TANUSHREE MONDAL,2419,8,2427,11,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,SHANKAR MANDAL,1439,3,1442,12,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Mulnibasi Party of India,SRI GOPAN SARDAR,1366,7,1373,13,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,PURNIMA DEBNATH,1301,24,1325,14,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,CHANDRACHUR GOSWAMI,1112,2,1114,15,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,ARUN SARKAR,1107,3,1110,16,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,Independent,DIPAK SARDAR,924,3,927,17,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Jadavpur,General,None of the Above,NOTA,7316,99,7415,6,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,All India Trinamool Congress,MALA ROY,612725,2549,615274,1,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Bharatiya Janata Party,DEBASREE CHAUDHURI,426459,1584,428043,2,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Communist Party of India (Marxist),SAIRA SHAH HALIM,167771,760,168531,3,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,NIRAJ AGARWAL,4028,4,4032,5,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Bahujan Samaj Party,FIROZA KHATUN,3958,17,3975,6,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,SANTANU ROY,2918,2,2920,7,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Socialist Unity Centre Of India (COMMUNIST),ZUBAIR RABBANI,2290,10,2300,8,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,SUSANTA MONDAL,2090,1,2091,9,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,MUMTAZ ALI,1960,9,1969,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Right to Recall Party,MUKTI,1537,7,1544,11,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Kisan Mazdoor Sangharsh Party,SANJOY (RANA) CHANDA,1186,7,1193,12,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,SANJANA RAM,1052,4,1056,13,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Social Democratic Party Of India,YASMIN ISLAM,981,4,985,14,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,ATANU DAS,969,2,971,15,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,MRIDUL OJHA,856,6,862,16,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,DIPENDU HAZRA,794,10,804,17,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,Independent,MD. SHAKIL WARSI,503,1,504,18,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Dakshin,General,None of the Above,NOTA,6348,75,6423,4,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,All India Trinamool Congress,BANDYOPADHYAY SUDIP,453177,1519,454696,1,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Bharatiya Janata Party,TAPAS ROY,361268,868,362136,2,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Indian National Congress,PRADIP BHATTACHARYA,114556,426,114982,3,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Socialist Unity Centre Of India (COMMUNIST),DR. BIPLAB CHANDRA,3640,18,3658,5,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Bahujan Samaj Party,OMPRAKASH PRAJAPATI,3133,47,3180,6,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Independent,PRANATI PAUL,2267,5,2272,7,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Independent,SURENDRA KUMAR KABRA,1317,5,1322,8,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Independent,SWAPAN DAS,1163,3,1166,9,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Independent,MISBAHUS SALAM,975,6,981,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Bharatiya Nyay-Adhikar Raksha Party,SAMPA GUHA,912,4,916,11,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Mission Naya Digant Party,RAJKUMAR PALIT,768,4,772,12,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Pyramid Party of India,SMT. RINKU GUPTA,649,10,659,13,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Independent,AMAL KUMAR DEY,582,9,591,14,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Independent,ANUJIT KUMAR NAN,555,2,557,15,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,Independent,BINOY KRISHNA CHATTERJEE,500,1,501,16,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Kolkata Uttar,General,None of the Above,NOTA,10004,40,10044,4,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,All India Trinamool Congress,PRASUN BANERJEE,625229,1264,626493,1,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Bharatiya Janata Party,DR RATHIN CHAKRAVARTY,455996,1055,457051,2,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Communist Party of India (Marxist),SABYASACHI CHATTERJEE,151483,522,152005,3,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Bahujan Samaj Party,PALASH BACHAR,6342,12,6354,5,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Independent,SEIKH SAKIRUL ISLAM,5271,,5271,6,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Independent,SHIWA MALLICK,3218,2,3220,7,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Socialist Unity Centre Of India (COMMUNIST),UTTAM CHATTERJEE,2319,6,2325,8,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Bharatiya Nyay-Adhikar Raksha Party,SHAMPA DAS,2053,12,2065,9,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Independent,RATHIN GANGULY,1884,3,1887,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Independent,PRASUN LAHIRI,1323,3,1326,11,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,All India Arya Mahasabha,RAJESH KUMAR PRASAD,1268,4,1272,12,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Independent,ADARSHA MONDAL,939,6,945,13,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Independent,AJAZ AHMED ANSARI,856,1,857,14,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,Independent,TAPAS BARUI,637,4,641,15,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Howrah,General,None of the Above,NOTA,10036,48,10084,4,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,All India Trinamool Congress,SAJDA AHMED,722586,2036,724622,1,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Bharatiya Janata Party,ARUNUDAY PAULCHOWDHURY,504611,1338,505949,2,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Indian National Congress,AZAHAR MOLLICK,78304,285,78589,3,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,All India Secular Front,MOFIKUL ISLAM,38971,20,38991,4,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Independent,ARIT KARAK,7287,5,7292,6,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Bharatiya Nyay-Adhikar Raksha Party,AMAL KUMAR DEYATI,5445,6,5451,7,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Independent,RAMESH KHANRA,5094,10,5104,8,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Bahujan Samaj Party,BIMALESH KUMAR HELA,4867,8,4875,9,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Independent,SK. SAPIYAR ALI,2924,,2924,10,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Socialist Unity Centre Of India (COMMUNIST),NIKHIL BERA,2095,12,2107,11,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Independent,AMAL KUMAR BARMAN,1997,3,2000,12,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,Indian Unity Centre,RAMPRASAD GHORAI,1568,4,1572,13,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Uluberia,General,None of the Above,NOTA,11263,55,11318,5,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Srerampur,General,All India Trinamool Congress,KALYAN BANERJEE,671865,2105,673970,1,"EVM_votes, postal_votes, total_votes in absolute number"
2024,West Bengal,Srerampur,General,Bharatiya Janata Party,KABIR SHANKAR BOSE,497720,1420,499140,2,"EVM_votes, postal_votes, total_votes in absolute number"
